val_loss,training_loss,val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
6.145820677280426,0.48226873874664306,0.6115107913669064,1753528235,,False,1,530dd_00001,2025-07-26_13-10-35,781.1749691963196,781.1749691963196,43011,Mac,127.0.0.1,781.1749691963196,1
