loss,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.3417707351834646,6.435041139523189,1753007952,,False,1,4aa02_00001,2025-07-20_12-39-12,633.7166442871094,633.7166442871094,17631,Bevans-MacBook-Pro.local,127.0.0.1,633.7166442871094,1
