val_loss,training_loss,val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
16.365050315856934,0.13899564402444023,0.60431654676259,1753535641,,False,1,9b86d_00008,2025-07-26_15-14-01,764.5588080883026,764.5588080883026,56773,Mac,127.0.0.1,764.5588080883026,1
