loss,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6621530277388437,0.6664460268285539,1753014212,,False,1,858ad_00007,2025-07-20_14-23-33,782.4029831886292,782.4029831886292,59412,Mac,127.0.0.1,782.4029831886292,1
