loss,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6423696637153625,5.067951867977778,1753011690,,False,1,23ae2_00000,2025-07-20_13-41-30,2290.3210690021515,2290.3210690021515,38861,Bevans-MacBook-Pro.local,127.0.0.1,2290.3210690021515,1
