val_loss,training_loss,val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
13.440069280564785,0.2024626565964094,0.7410071942446043,1753801963,,False,1,675ff_00001,2025-07-29_17-12-43,886.9383170604706,886.9383170604706,77615,Mac,127.0.0.1,886.9383170604706,1
