val_loss,training_loss,val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
17.86034656316042,0.29388115001576287,0.7338129496402878,1753801975,,False,1,675ff_00007,2025-07-29_17-12-55,898.9655990600586,898.9655990600586,77620,Mac,127.0.0.1,898.9655990600586,1
