val_loss,training_loss,val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
15.303935747593641,0.11810572487302125,0.6402877697841727,1753898272,,False,1,f7685_00009,2025-07-30_19-57-52,746.0352969169617,746.0352969169617,98436,Mac,127.0.0.1,746.0352969169617,1
