val_loss,training_loss,val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
10.22361946105957,0.20932577624917031,0.697841726618705,1753901564,,False,1,e9a9a_00006,2025-07-30_20-52-44,625.2434418201447,625.2434418201447,43481,Mac,127.0.0.1,625.2434418201447,1
