loss,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.4095522523355141,6.415238534410794,1753007971,,False,1,4aa02_00003,2025-07-20_12-39-31,652.602203130722,652.602203130722,17633,Bevans-MacBook-Pro.local,127.0.0.1,652.602203130722,1
