val_loss,training_loss,val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
5.132993221282959,0.5273476702826364,0.697841726618705,1753802675,,False,1,675ff_00019,2025-07-29_17-24-35,619.5136950016022,619.5136950016022,83235,Mac,127.0.0.1,619.5136950016022,1
