loss,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6215558852468218,0.5349887988784097,1753011725,,False,1,23ae2_00004,2025-07-20_13-42-05,2325.1124341487885,2325.1124341487885,38868,Bevans-MacBook-Pro.local,127.0.0.1,2325.1124341487885,1
