val_loss,training_loss,val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
27.70954719185829,0.13839391196545744,0.6402877697841727,1753528235,,False,1,530dd_00002,2025-07-26_13-10-35,781.1418991088867,781.1418991088867,43004,Mac,127.0.0.1,781.1418991088867,1
