val_loss,training_loss,val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
6.139041006565094,0.6133830198219844,0.6474820143884892,1753528235,,False,1,530dd_00007,2025-07-26_13-10-35,781.113489151001,781.113489151001,43009,Mac,127.0.0.1,781.113489151001,1
