loss,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.39098058342933656,0.6767210852016102,1753011738,,False,1,23ae2_00005,2025-07-20_13-42-18,2337.7867472171783,2337.7867472171783,38866,Bevans-MacBook-Pro.local,127.0.0.1,2337.7867472171783,1
