loss,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6988552198728499,0.6964758855955941,1753514900,,False,1,36552_00005,2025-07-26_09-28-20,809.6910870075226,809.6910870075226,12946,Mac,127.0.0.1,809.6910870075226,1
