loss,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
187.01322991592542,0.7641672243674597,1753014213,,False,1,858ad_00006,2025-07-20_14-23-33,782.4756820201874,782.4756820201874,59415,Mac,127.0.0.1,782.4756820201874,1
