val_loss,training_loss,val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
7.263306438922882,0.25539698026009966,0.7769784172661871,1753802685,,False,1,675ff_00014,2025-07-29_17-24-45,681.5677638053894,681.5677638053894,82801,Mac,127.0.0.1,681.5677638053894,1
